Lot Frontage,Lot Area,Lot Shape,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,Bsmtfin Sf 1,Bsmtfin Sf 2,Heating Qc,Central Air,Gr Liv Area,Bedroom Abvgr,Kitchen Abvgr,Kitchen Qual,Totrms Abvgrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Misc Val,Saleprice,Neighborhood Blueste,Neighborhood Brdale,Neighborhood Brkside,Neighborhood Clearcr,Neighborhood Collgcr,Neighborhood Crawfor,Neighborhood Edwards,Neighborhood Gilbert,Neighborhood Greens,Neighborhood Grnhill,Neighborhood Idotrr,Neighborhood Landmrk,Neighborhood Meadowv,Neighborhood Mitchel,Neighborhood Names,Neighborhood Npkvill,Neighborhood Nwames,Neighborhood Noridge,Neighborhood Nridght,Neighborhood Oldtown,Neighborhood Swisu,Neighborhood Sawyer,Neighborhood Sawyerw,Neighborhood Somerst,Neighborhood Stonebr,Neighborhood Timber,Neighborhood Veenker,Lot Config Culdsac,Lot Config Fr2,Lot Config Fr3,Lot Config Inside,Total Sf,Bathrooms,Porch Area,Condition 1 Pos,Condition 2 Pos,Condition 1 Neg,Condition 2 Neg,Has Fireplace,Garage And Cars,Quality Interaction,Fireplace And Qual,Sf Liv Area Interaction
83.0,10005,1,7,5,1977,1977,299.0,3,3,4.0,3.0,1.0,392.0,0.0,5,1,2022,4,1,3,8,7,1,3.0,1977.0,2.0,505.0,3.0,3.0,0,192000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3182.0,3.0,405,0,0,0,0,1,1010.0,252.0,3.0,16176
41.0,12393,3,7,5,2004,2005,0.0,4,3,4.0,3.0,1.0,0.0,0.0,5,1,1948,4,1,4,8,7,1,4.0,2004.0,2.0,434.0,3.0,3.0,0,195000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2795.0,3.0,148,0,0,0,0,1,868.0,448.0,4.0,15584
75.0,9000,1,8,5,2008,2008,0.0,4,3,4.0,3.0,1.0,0.0,0.0,5,1,1590,3,1,4,6,7,0,0.0,2008.0,2.0,676.0,3.0,3.0,0,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2358.0,3.0,30,0,0,0,0,0,1352.0,512.0,0.0,9540
63.0,7875,1,7,5,2003,2003,16.0,4,3,4.0,3.0,1.0,0.0,0.0,5,1,1948,4,1,4,8,7,1,4.0,2003.0,2.0,434.0,3.0,3.0,0,211000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2795.0,3.0,48,0,0,0,0,1,868.0,448.0,4.0,15584
50.0,6000,1,4,6,1936,1950,0.0,3,3,3.0,3.0,1.0,672.0,0.0,3,1,1324,3,1,3,6,7,0,0.0,1936.0,1.0,240.0,3.0,3.0,0,128000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1996.0,1.0,0,0,0,0,0,0,240.0,108.0,0.0,7944
100.0,10175,2,6,5,1964,1964,272.0,3,3,3.0,3.0,1.0,490.0,0.0,4,1,1425,3,1,3,7,7,1,4.0,1964.0,2.0,576.0,3.0,3.0,0,180500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2850.0,2.0,407,0,0,0,0,1,1152.0,162.0,4.0,9975
85.0,13600,1,5,5,1900,1950,0.0,3,3,3.0,3.0,1.0,0.0,0.0,3,0,2337,5,2,3,10,5,0,0.0,1945.0,2.0,560.0,3.0,3.0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2999.0,2.0,57,0,0,0,0,0,1120.0,135.0,0.0,23370
85.0,12172,1,5,7,1940,1996,0.0,3,3,3.0,3.0,1.0,130.0,259.0,3,1,908,2,1,3,4,7,0,0.0,1975.0,2.0,512.0,3.0,3.0,0,138500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1730.0,1.0,500,0,0,0,0,0,1024.0,135.0,0.0,3632
65.0,10237,1,7,5,2006,2006,0.0,4,3,4.0,3.0,1.0,0.0,0.0,5,1,1492,3,1,4,8,7,0,0.0,2006.0,2.0,440.0,3.0,3.0,0,169985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2230.0,3.0,32,0,0,1,0,0,880.0,448.0,0.0,11936
70.0,7000,1,5,4,1961,1961,0.0,3,3,3.0,3.0,1.0,781.0,0.0,3,1,1150,3,1,3,6,7,0,0.0,1961.0,1.0,288.0,3.0,3.0,0,146000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2300.0,1.0,162,0,0,0,0,0,288.0,135.0,0.0,6900
59.0,11228,3,7,5,1993,1993,0.0,4,3,4.0,3.0,1.0,50.0,531.0,5,1,2097,3,1,4,9,7,1,3.0,1993.0,3.0,678.0,3.0,3.0,0,228000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3177.0,4.0,383,0,0,0,0,1,2034.0,448.0,3.0,18873
80.0,8000,1,5,6,1959,1959,0.0,3,3,3.0,3.0,1.0,476.0,488.0,4,1,1256,3,1,4,6,7,0,0.0,1959.0,1.0,311.0,3.0,3.0,0,159000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2512.0,3.0,240,0,0,0,0,0,311.0,180.0,0.0,7536
84.0,10728,1,8,5,2006,2006,0.0,4,3,4.0,3.0,2.0,0.0,0.0,4,1,1939,3,1,4,8,7,1,4.0,2006.0,3.0,1053.0,3.0,3.0,0,266000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3034.0,3.0,243,0,0,0,0,1,3159.0,512.0,4.0,15512
50.0,6000,1,5,7,1924,1950,145.0,3,4,3.0,3.0,1.0,0.0,0.0,5,1,1566,5,1,4,7,7,0,0.0,1976.0,2.0,450.0,3.0,3.0,0,139000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2382.0,2.0,320,0,0,0,0,0,900.0,180.0,0.0,10962
56.0,6931,1,4,5,1955,1955,0.0,3,3,3.0,3.0,3.0,784.0,0.0,3,0,784,2,1,3,4,7,0,0.0,1980.0,0.0,0.0,0.0,0.0,0,91900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1568.0,2.0,112,0,0,0,0,0,0.0,108.0,0.0,3136
73.0,8760,1,8,5,2006,2006,132.0,4,3,4.0,3.0,1.0,36.0,0.0,5,1,1500,3,1,4,7,7,1,4.0,2005.0,2.0,674.0,3.0,3.0,0,212999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2989.0,2.0,182,0,0,0,0,1,1348.0,512.0,4.0,10500
98.0,16033,2,9,5,2004,2005,378.0,4,3,5.0,3.0,4.0,1261.0,0.0,5,1,1850,3,1,4,8,7,1,4.0,2004.0,3.0,772.0,3.0,3.0,0,326000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3683.0,3.0,631,0,0,0,0,1,2316.0,720.0,4.0,14800
80.0,9024,2,6,5,2004,2004,0.0,4,3,4.0,3.0,1.0,0.0,0.0,5,1,1515,3,1,4,8,7,1,4.0,2004.0,2.0,393.0,3.0,3.0,0,179000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2304.0,3.0,75,0,0,0,0,1,786.0,384.0,4.0,12120
74.0,11563,2,8,5,2006,2007,258.0,4,3,5.0,3.0,4.0,1036.0,0.0,5,1,1537,3,1,4,8,7,0,0.0,2007.0,3.0,788.0,3.0,3.0,0,294000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3055.0,3.0,26,0,0,0,0,0,2364.0,640.0,0.0,12296
21.0,1680,1,6,6,1972,1972,425.0,3,3,3.0,3.0,1.0,110.0,294.0,3,1,987,2,1,3,5,7,0,0.0,1972.0,1.0,288.0,3.0,3.0,0,97000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1470.0,3.0,0,0,0,0,0,0,288.0,162.0,0.0,4935
73.0,8760,1,7,5,2006,2006,0.0,4,3,4.0,4.0,2.0,464.0,0.0,5,1,1962,3,1,4,7,7,0,0.0,2006.0,3.0,868.0,3.0,3.0,0,239799,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3353.0,3.0,90,0,0,0,0,0,2604.0,448.0,0.0,13734
80.0,9600,1,5,6,1961,1990,0.0,3,3,3.0,3.0,2.0,915.0,0.0,3,1,1433,3,1,3,7,6,1,4.0,1961.0,2.0,441.0,3.0,3.0,0,161000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2684.0,2.0,349,0,0,0,0,1,882.0,135.0,4.0,10031
37.0,4435,1,6,5,2003,2003,170.0,4,3,4.0,3.0,3.0,686.0,0.0,5,1,848,1,1,4,3,7,0,0.0,2003.0,2.0,420.0,3.0,3.0,0,136500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1696.0,2.0,140,0,0,0,0,0,840.0,384.0,0.0,2544
21.0,1680,1,6,8,1972,2007,510.0,3,3,3.0,3.0,1.0,162.0,0.0,4,1,987,2,1,4,5,7,0,0.0,1972.0,1.0,264.0,3.0,3.0,0,118000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1470.0,2.0,250,0,0,0,0,0,264.0,216.0,0.0,4935
69.0,7599,1,4,6,1982,2006,0.0,3,3,3.0,3.0,1.0,565.0,0.0,3,1,845,2,1,3,4,7,0,0.0,1987.0,2.0,360.0,3.0,3.0,0,129500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690.0,2.0,0,0,0,0,0,0,720.0,108.0,0.0,3380
55.0,7264,1,7,7,1925,2007,0.0,4,4,3.0,3.0,1.0,0.0,0.0,4,0,1548,3,1,5,5,7,0,0.0,1978.0,2.0,672.0,3.0,3.0,0,205000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2500.0,3.0,218,0,0,0,0,0,1344.0,420.0,0.0,7740
69.27272727272727,32668,2,6,3,1957,1975,0.0,4,3,3.0,3.0,1.0,1219.0,0.0,3,1,2515,4,2,3,9,3,2,3.0,1975.0,2.0,484.0,3.0,3.0,0,200624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4550.0,4.0,200,0,0,0,0,1,968.0,216.0,6.0,22635
91.0,11825,1,8,5,2006,2007,302.0,4,3,5.0,3.0,2.0,0.0,0.0,5,1,1694,3,1,4,7,7,1,4.0,2006.0,3.0,856.0,3.0,3.0,0,322400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3388.0,2.0,112,0,0,0,0,1,2568.0,640.0,4.0,11858
85.0,10200,1,8,5,2007,2007,180.0,4,3,4.0,3.0,3.0,1478.0,0.0,5,1,1602,3,1,4,7,7,1,4.0,2007.0,3.0,810.0,3.0,3.0,0,293200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3180.0,3.0,243,0,0,0,0,1,2430.0,512.0,4.0,11214
63.0,8849,2,9,5,2005,2005,616.0,5,3,5.0,3.0,1.0,28.0,0.0,5,1,1684,2,1,5,6,7,1,5.0,2005.0,2.0,564.0,3.0,3.0,0,266000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3368.0,2.0,567,0,0,0,0,1,1128.0,1125.0,5.0,10104
70.0,11184,1,6,5,1978,1978,92.0,3,3,3.0,3.0,1.0,226.0,500.0,4,1,1683,3,1,3,7,7,1,3.0,1978.0,2.0,440.0,3.0,3.0,0,172500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2601.0,3.0,243,0,0,0,0,1,880.0,162.0,3.0,11781
98.0,8820,1,5,6,1890,1996,0.0,3,3,3.0,3.0,1.0,1088.0,0.0,3,1,1869,2,1,3,7,7,0,0.0,1963.0,2.0,456.0,3.0,3.0,0,124900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2837.0,1.0,292,0,0,0,0,0,912.0,135.0,0.0,13083
56.357142857142854,6615,1,6,6,1923,1950,0.0,3,3,3.0,3.0,1.0,0.0,0.0,3,0,1432,3,1,4,6,7,1,4.0,1923.0,1.0,216.0,2.0,3.0,0,149000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2454.0,1.0,327,0,0,0,0,1,216.0,216.0,4.0,8592
65.0,8773,1,7,5,2004,2004,98.0,4,3,4.0,3.0,3.0,24.0,0.0,5,1,1414,3,1,4,6,7,0,0.0,2004.0,2.0,494.0,3.0,3.0,0,185500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2828.0,2.0,237,0,0,0,0,0,988.0,448.0,0.0,8484
70.75324675324676,11088,1,8,5,2002,2002,0.0,4,3,4.0,3.0,1.0,872.0,0.0,5,1,1358,1,1,4,5,7,1,3.0,2002.0,2.0,418.0,3.0,3.0,0,220000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2706.0,3.0,234,0,0,0,0,1,836.0,512.0,3.0,6790
76.0,9158,1,8,5,2007,2007,140.0,4,3,4.0,3.0,3.0,0.0,0.0,5,1,1496,3,1,4,7,7,0,0.0,2007.0,2.0,474.0,3.0,3.0,0,225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2992.0,2.0,298,0,0,0,0,0,948.0,512.0,0.0,10472
57.0,8280,2,6,5,1950,1950,0.0,3,3,3.0,3.0,1.0,0.0,0.0,5,1,932,2,1,4,4,7,1,4.0,1950.0,1.0,306.0,3.0,3.0,0,124000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1864.0,1.0,214,0,0,0,0,1,306.0,216.0,4.0,3728
60.0,8544,1,3,4,1950,1950,0.0,3,3,0.0,0.0,0.0,0.0,0.0,2,0,1040,2,2,3,6,7,0,0.0,1987.0,2.0,400.0,3.0,3.0,0,92900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.0,2.0,0,0,0,0,0,0,800.0,0.0,0.0,6240
50.0,8635,1,5,5,1925,1950,0.0,3,2,3.0,3.0,1.0,134.0,0.0,3,1,1072,2,1,3,5,7,0,0.0,1982.0,5.0,1184.0,2.0,3.0,0,126500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2144.0,2.0,105,0,0,0,0,0,5920.0,135.0,0.0,5360
75.19245283018869,12735,2,4,5,1972,1972,0.0,3,3,3.0,3.0,1.0,600.0,0.0,3,1,864,3,1,3,5,7,0,0.0,1980.0,2.0,576.0,3.0,3.0,0,111250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728.0,1.0,216,0,0,0,0,0,1152.0,108.0,0.0,4320
88.30555555555556,11000,1,8,5,2000,2000,72.0,4,3,4.0,3.0,1.0,0.0,0.0,5,1,2285,4,1,4,8,7,1,3.0,2000.0,3.0,648.0,3.0,3.0,0,248000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3254.0,3.0,56,0,0,0,0,1,1944.0,512.0,3.0,18280
69.0,7590,1,5,5,1963,1963,0.0,3,3,3.0,3.0,1.0,0.0,0.0,5,1,1117,3,1,3,6,7,0,0.0,1963.0,1.0,264.0,3.0,3.0,0,136870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2234.0,1.0,0,1,0,0,0,0,264.0,135.0,0.0,6702
37.0,4435,1,6,5,2003,2003,170.0,4,3,4.0,3.0,3.0,717.0,0.0,5,1,848,1,1,4,4,7,0,0.0,2003.0,2.0,420.0,3.0,3.0,0,133000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1696.0,2.0,140,0,0,0,0,0,840.0,384.0,0.0,3392
72.0,10152,1,5,5,1956,1956,120.0,3,3,3.0,3.0,1.0,586.0,0.0,3,1,1048,3,1,3,6,7,0,0.0,1956.0,1.0,286.0,3.0,3.0,0,135000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2096.0,2.0,212,0,0,0,0,0,286.0,135.0,0.0,6288
68.0,10295,1,4,6,1969,1969,72.0,3,3,4.0,3.0,2.0,252.0,0.0,3,1,936,2,1,3,4,7,0,0.0,1969.0,1.0,288.0,3.0,3.0,0,111900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1872.0,1.0,16,0,0,0,0,0,288.0,144.0,0.0,3744
70.0,7763,1,5,7,1962,1980,0.0,3,4,3.0,3.0,1.0,504.0,108.0,3,1,1283,3,1,3,6,7,0,0.0,1980.0,2.0,506.0,3.0,3.0,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2214.0,2.0,0,0,0,0,0,0,1012.0,135.0,0.0,7698
80.0,17120,1,4,4,1959,1959,0.0,3,3,0.0,0.0,0.0,0.0,0.0,3,1,1588,4,1,3,7,5,1,4.0,1991.0,2.0,680.0,3.0,3.0,0,134432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1588.0,2.0,59,0,0,1,0,1,1360.0,0.0,4.0,11116
81.0,13870,2,10,5,2006,2007,250.0,5,3,5.0,3.0,4.0,1152.0,0.0,5,1,2042,3,1,5,8,7,1,4.0,2007.0,3.0,724.0,3.0,3.0,0,455000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3784.0,3.0,466,1,1,0,0,1,2172.0,1250.0,4.0,16336
92.0,10120,1,8,5,1994,1994,391.0,4,3,4.0,3.0,1.0,740.0,0.0,5,1,2526,4,1,4,8,7,1,3.0,1994.0,3.0,844.0,3.0,3.0,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3691.0,4.0,387,0,0,0,0,1,2532.0,512.0,3.0,20208
47.0,10820,3,7,5,1999,1999,0.0,4,3,4.0,3.0,4.0,342.0,0.0,5,1,1873,3,1,4,7,7,1,3.0,1999.0,2.0,597.0,3.0,3.0,0,235500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2861.0,3.0,325,0,0,0,0,1,1194.0,448.0,3.0,13111
60.0,9600,1,6,8,1900,2004,0.0,3,3,3.0,3.0,1.0,381.0,0.0,5,1,1416,3,1,4,7,7,0,0.0,1956.0,2.0,400.0,3.0,3.0,0,156500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2196.0,2.0,24,0,0,0,0,0,800.0,216.0,0.0,9912
72.02564102564102,8121,2,6,5,2000,2000,0.0,3,3,4.0,3.0,1.0,0.0,0.0,5,1,1664,3,1,3,7,7,1,3.0,2000.0,2.0,460.0,3.0,3.0,0,172400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2617.0,3.0,140,0,0,0,0,1,920.0,216.0,3.0,11648
95.0,11639,1,7,5,2007,2008,0.0,4,3,4.0,3.0,1.0,0.0,0.0,5,1,1428,3,1,4,6,7,0,0.0,2007.0,2.0,480.0,3.0,3.0,0,182000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2856.0,2.0,120,0,0,0,0,0,960.0,448.0,0.0,8568
121.0,13758,2,9,5,2005,2006,430.0,5,3,5.0,3.0,4.0,1232.0,0.0,5,1,1792,2,1,4,6,7,1,4.0,2005.0,3.0,925.0,3.0,3.0,0,372397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3584.0,3.0,253,0,0,0,0,1,2775.0,900.0,4.0,10752
70.49333333333334,9771,4,6,5,1995,2002,190.0,4,3,4.0,3.0,1.0,779.0,0.0,5,1,2814,4,1,4,9,7,1,3.0,1995.0,2.0,614.0,3.0,3.0,0,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3891.0,4.0,296,0,0,0,0,1,1228.0,384.0,3.0,25326
50.0,9000,1,5,4,1919,1950,0.0,3,3,3.0,3.0,1.0,0.0,0.0,5,0,819,2,1,4,4,7,0,0.0,1980.0,0.0,0.0,0.0,0.0,0,72000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1429.0,1.0,0,0,0,0,0,0,0.0,180.0,0.0,3276
60.0,10320,1,3,3,1915,1950,0.0,2,2,3.0,2.0,1.0,0.0,0.0,5,0,1344,3,2,3,8,7,0,0.0,1980.0,0.0,0.0,0.0,0.0,0,82375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1880.0,2.0,246,0,0,0,0,0,0.0,54.0,0.0,10752
80.96551724137932,10448,2,6,6,1972,1972,333.0,3,3,3.0,3.0,1.0,0.0,0.0,3,1,2119,3,1,3,7,7,1,3.0,1972.0,2.0,583.0,3.0,3.0,0,158000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2808.0,3.0,104,0,0,0,0,1,1166.0,162.0,3.0,14833
50.0,8635,1,5,5,1948,2001,0.0,3,3,3.0,3.0,1.0,336.0,41.0,3,1,1285,2,1,3,6,6,0,0.0,1948.0,1.0,240.0,3.0,3.0,0,127000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1957.0,2.0,0,0,0,0,0,0,240.0,135.0,0.0,7710
83.0,11980,1,7,5,1987,1987,177.0,4,3,4.0,3.0,4.0,1433.0,0.0,5,1,1433,1,1,4,4,7,2,3.0,1987.0,2.0,528.0,4.0,4.0,0,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2866.0,3.0,544,0,0,0,0,1,1056.0,448.0,6.0,5732
79.0,12327,2,8,8,1983,2009,0.0,4,3,4.0,3.0,4.0,1441.0,0.0,5,1,2132,1,1,4,5,5,1,4.0,1983.0,2.0,612.0,4.0,3.0,0,316600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3628.0,3.0,389,0,0,0,0,1,1224.0,512.0,4.0,10660
124.0,11512,2,6,7,1959,2006,84.0,3,3,3.0,3.0,3.0,719.0,0.0,4,1,1357,2,1,5,5,7,1,4.0,1959.0,1.0,312.0,3.0,3.0,0,177000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2376.0,2.0,163,0,0,0,0,1,312.0,270.0,4.0,6785
90.0,14684,2,7,7,1990,1991,234.0,4,3,4.0,3.0,2.0,485.0,177.0,4,1,2196,3,1,4,7,7,1,3.0,1990.0,3.0,701.0,3.0,3.0,0,271900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4354.0,2.0,154,0,0,0,0,1,2103.0,448.0,3.0,15372
26.80952380952381,2665,1,5,6,1976,1976,0.0,3,3,4.0,3.0,2.0,0.0,0.0,3,1,1304,3,1,3,4,7,1,4.0,1976.0,1.0,336.0,3.0,3.0,0,115000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1568.0,2.0,165,0,0,0,0,1,336.0,180.0,4.0,5216
50.0,5250,1,8,5,1872,1987,0.0,3,4,3.0,2.0,1.0,259.0,0.0,2,0,2358,4,1,3,8,7,0,0.0,1980.0,0.0,0.0,0.0,0.0,0,122000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2837.0,2.0,74,0,0,0,0,0,0.0,216.0,0.0,18864
70.0,18044,2,8,5,1986,1986,0.0,4,3,4.0,3.0,1.0,0.0,0.0,4,1,2726,2,1,4,6,7,1,4.0,1986.0,2.0,691.0,4.0,4.0,0,315000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3005.0,3.0,449,0,0,0,0,1,1382.0,512.0,4.0,16356
79.0,9245,2,7,5,2006,2006,0.0,4,3,4.0,3.0,3.0,0.0,0.0,5,1,1797,3,1,4,8,7,0,0.0,2006.0,2.0,639.0,3.0,3.0,0,213500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2736.0,3.0,197,0,0,0,0,0,1278.0,448.0,0.0,14376
60.0,7200,1,5,7,1950,1950,0.0,3,3,0.0,0.0,0.0,0.0,0.0,3,1,1040,2,1,3,5,7,0,0.0,1950.0,2.0,625.0,3.0,3.0,0,109500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1040.0,1.0,0,0,0,0,0,0,1250.0,0.0,0.0,5200
